@relation 'AT: winequality-binary-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.509density-0.438alcohol+0.424residual sugar+0.404total sulfur dioxide+0.298free sulfur dioxide+0.212chlorides+0.172fixed acidity+0.149citric acid-0.14pH+0.042sulphates+0.005volatile acidity' numeric
@attribute '0.582fixed acidity-0.579pH+0.36 citric acid-0.291free sulfur dioxide-0.247total sulfur dioxide-0.209sulphates-0.063volatile acidity+0.05 alcohol-0.019density-0.017residual sugar-0.002chlorides' numeric
@attribute '-0.599volatile acidity+0.483citric acid+0.441sulphates+0.282free sulfur dioxide-0.201residual sugar+0.145pH-0.14chlorides+0.123total sulfur dioxide-0.113density+0.113fixed acidity+0.109alcohol' numeric
@attribute '-0.661chlorides-0.505sulphates+0.318free sulfur dioxide-0.283volatile acidity+0.267residual sugar-0.151citric acid+0.129alcohol-0.107pH+0.051total sulfur dioxide-0.051fixed acidity+0.013density' numeric
@attribute '0.625volatile acidity+0.379total sulfur dioxide+0.368alcohol+0.363free sulfur dioxide+0.206fixed acidity-0.204density+0.184sulphates-0.181chlorides-0.179pH-0.097residual sugar+0.081citric acid' numeric
@attribute '-0.563sulphates+0.54 chlorides+0.364free sulfur dioxide-0.289residual sugar-0.265density-0.183fixed acidity+0.163citric acid+0.152total sulfur dioxide-0.113volatile acidity-0.097pH+0.021alcohol' numeric
@attribute '0.703citric acid+0.439pH+0.291volatile acidity-0.277sulphates+0.209residual sugar-0.186free sulfur dioxide-0.182fixed acidity-0.118chlorides+0.113density+0.104alcohol-0.055total sulfur dioxide' numeric
@attribute '0.608fixed acidity+0.533pH-0.373residual sugar-0.272sulphates+0.223total sulfur dioxide-0.18citric acid-0.174alcohol-0.09chlorides+0.082density-0.075free sulfur dioxide+0.008volatile acidity' numeric
@attribute '0.629alcohol+0.448residual sugar+0.389chlorides+0.302fixed acidity+0.253pH-0.176citric acid-0.156total sulfur dioxide-0.141volatile acidity+0.121free sulfur dioxide+0.08 density-0sulphates' numeric
@attribute quality {'not good',good}

@data
-1.594376,-0.83325,0.906923,-0.929427,-1.296019,-1.09578,-0.128441,0.343749,0.374376,good
-1.543684,1.691551,0.088869,0.136367,0.908365,-0.252638,-1.309464,0.108391,0.098061,good
1.617726,1.009993,-0.414181,-4.554022,-0.327065,2.872928,0.228496,-0.311295,0.332209,good
1.478944,-0.869187,0.587391,0.769082,0.249179,0.73323,-1.295952,-0.305594,0.779543,good
-0.156132,0.020396,0.289878,0.220038,0.479586,1.03064,-0.538294,0.283266,-0.599566,good
-1.790145,-0.257432,0.26321,0.030428,0.297448,0.187451,0.427577,-0.054789,0.415087,good
-0.773659,-0.054583,0.43608,-0.349404,-0.837741,-0.550634,0.330118,0.210755,0.172533,good
0.424723,-0.970508,-0.289113,1.693313,-0.41893,0.271491,-0.083342,-0.613338,0.54984,'not good'
0.107469,2.028476,1.337499,-0.389227,-0.310477,-0.182062,0.056014,0.916804,-0.072681,good
-1.848392,-0.163955,0.529942,0.326462,-0.259541,0.848354,0.780287,0.416712,0.181537,good
-2.632406,-1.102634,-2.2509,0.103013,-2.442382,-0.201665,-0.495145,0.586134,-0.889423,'not good'
-0.136661,0.678311,1.057204,-1.061162,0.160539,0.422793,-0.226285,-1.236931,-1.459593,good
-2.003373,2.669253,0.420334,0.796762,0.00039,1.184654,0.651219,0.40456,0.075589,good
-0.298904,0.601341,0.111953,0.500399,-0.057243,-0.737675,-0.724875,-0.978977,0.78381,good
4.626974,-2.344213,-1.49411,-8.968517,-0.984306,7.956276,-1.927876,-1.231644,4.906941,'not good'
-2.656522,0.358675,-1.713109,0.094495,1.560596,-0.055014,-0.475603,-0.364542,0.19349,good
-1.04739,2.144491,-0.805672,0.598873,0.449342,0.67134,-0.606629,0.348387,-0.565257,good
2.012431,0.389754,-0.572739,-0.19285,-1.06203,-1.21946,0.657477,0.342986,1.125593,'not good'
-2.230249,1.588437,-1.414833,-0.734768,1.563096,-1.117407,1.454026,-0.886951,0.012412,good
-0.598574,0.507438,0.008137,-0.145824,0.567297,-0.524345,-0.628664,0.188936,-1.720142,good
0.548772,-0.306835,1.629805,-0.465799,0.725786,0.998355,-0.043637,-1.114898,-1.252051,good
2.983364,0.779292,0.54324,0.620182,0.254191,0.411968,0.817246,-0.506482,-0.226597,good
0.313791,0.793169,-0.643784,-1.910043,-0.403967,1.2005,-0.200455,0.96368,0.152876,'not good'
1.73993,-1.124786,-0.312372,0.55174,0.091355,0.714818,-0.536424,0.600905,-0.261425,'not good'
1.46771,-1.356727,0.923375,0.232853,0.085841,0.297949,-0.427838,0.895589,-0.259502,'not good'
-1.689512,-0.497554,-0.381618,-0.647872,-0.459204,-0.503258,0.229749,0.529862,-0.711982,good
-1.15389,0.006312,2.384587,-1.180448,0.204209,-0.07297,-0.809349,-1.330852,-0.256542,good
-0.599173,-1.013975,-0.752726,1.009511,-1.096819,0.347246,0.167112,1.016791,-0.235557,good
-0.612521,-0.37551,1.038903,-0.755963,-0.651503,-0.525499,-0.232157,0.606382,-0.421492,'not good'
0.315955,-0.078801,-0.643555,-1.581863,-0.388184,-1.087017,1.77865,-0.332923,-1.346696,'not good'
1.479051,0.487385,-3.02238,-1.080017,0.735425,0.094923,2.098803,0.064515,-0.286398,'not good'
-3.356049,0.660621,-0.285963,0.399042,-1.014966,0.292396,1.183727,0.058842,0.13789,'not good'
-0.788551,0.294352,1.700383,-1.089699,0.01898,-0.488621,0.539777,0.187468,-0.571204,'not good'
-1.169051,0.844199,-1.130817,0.380491,-0.656169,-0.788486,0.95535,-0.155192,1.032784,'not good'
1.768657,-0.24049,0.824664,0.379654,0.072628,0.896866,0.739999,-0.178319,-0.894041,'not good'
2.480484,1.480118,0.288701,-0.050826,0.274538,-0.473124,1.200771,-0.107463,-0.946004,'not good'
-0.268461,0.380243,-2.346002,-0.852264,0.458793,-0.912938,-0.66603,0.341258,-0.518541,'not good'
1.874343,-0.578388,-0.77267,0.702884,0.193244,0.525576,-0.110763,1.463559,-0.210662,'not good'
-0.433381,-0.933385,-0.237198,-0.491337,-0.037511,0.920856,0.269624,0.722117,-0.836566,'not good'
1.435701,-0.544045,-0.720552,0.389135,-0.012282,-0.442247,-1.07991,0.724959,-0.391997,'not good'
1.666972,1.966138,0.710734,-1.277875,0.818139,-1.303277,0.398338,1.308766,0.600044,'not good'
3.275431,0.876865,0.415876,-0.182491,0.084088,-0.876038,1.573466,-0.420722,0.231193,'not good'
1.801003,-0.691083,0.712304,0.402413,0.248403,0.996152,0.981139,0.202133,-0.962595,good
2.631006,-1.093399,1.586318,-0.635199,-0.835589,-2.04517,0.069304,-0.295468,0.626187,good
-2.144598,0.048695,0.69999,1.157899,0.469967,1.33645,0.099138,0.227943,0.560165,good
-2.96125,0.595507,-0.242127,-0.047629,1.362958,0.896809,0.109217,-1.347579,0.586939,good
0.146715,-0.683842,0.458585,0.376294,0.58587,-0.269471,0.176372,-1.803216,0.101302,good
-2.568677,1.106694,0.990977,-0.406788,0.229702,-1.053104,-0.338348,-0.637132,0.454193,good
0.204782,-0.038089,-1.223911,-1.028964,-0.59937,0.235728,0.131065,0.240682,-0.999883,good
-1.340414,-0.265842,0.072577,0.027271,-0.646256,0.20327,-0.414737,-0.111784,-0.648251,good
2.157589,-1.065297,-1.078388,-3.813646,-1.083808,3.438528,-0.696356,-0.971743,1.547225,good
-1.7501,0.54807,0.397899,0.823319,0.648954,1.013782,0.671527,-0.301126,0.289362,good
0.254233,-2.312595,-0.173214,-0.166496,0.729802,-0.549512,-0.487408,-0.450828,-0.53872,good
0.39307,0.361108,0.033077,-1.527445,-0.950674,-1.691771,0.813137,-0.036593,0.282295,good
-2.199265,-0.75631,-0.628037,-0.432257,-0.170443,0.052528,1.145436,0.155478,0.204594,good
-0.875343,1.535597,0.009147,-0.117909,-0.104716,0.358277,0.34355,1.186671,0.698831,good
1.590245,-0.683159,0.312195,0.376166,1.02131,0.677312,0.104352,-0.37673,-0.53505,good
-0.697354,0.485028,-0.449651,1.083971,-2.309273,-0.101366,0.70184,0.503992,0.085877,good
1.870116,-0.448698,-1.693283,-0.911945,1.158733,-0.610285,1.792823,-0.584975,-1.022953,good
-0.919337,0.964423,1.333362,-0.225773,0.094831,-0.051237,-0.319653,0.746379,0.049931,good
-1.229499,-0.961851,1.65191,-0.075874,0.199345,0.226789,-0.329004,0.132095,0.138586,good
-2.092393,0.233376,0.418936,0.893923,0.656545,0.850978,0.236329,-0.21691,0.553348,good
1.079242,-0.395416,0.405308,0.657541,-0.417592,-0.052831,0.155616,-0.054679,-0.545325,good
-2.760273,1.838444,-1.123404,1.283426,1.212052,0.127351,-0.84081,-0.3487,-0.001202,good
-0.85921,1.024292,0.564273,0.402144,-1.122437,0.88691,-0.222252,0.134744,-0.236321,good
-0.75464,-2.178367,1.101358,-1.837124,-0.923193,1.014441,-0.462282,0.322943,0.883207,good
-1.607744,-0.9872,0.824011,-1.206827,0.069498,-0.79864,-0.021561,-0.087734,0.101105,good
-0.105472,0.613099,0.472894,-0.492804,-0.616662,0.515883,-1.154866,0.590919,-0.489184,good
2.875607,-1.47808,1.200629,0.774425,0.923198,0.80088,0.172514,-0.062125,-0.090711,good
1.91811,0.449177,0.108353,0.893944,0.895182,-0.456953,0.071482,0.763064,0.195628,'not good'
-1.354539,0.571649,0.558048,0.10909,-0.091176,0.23688,-0.29951,0.180129,-0.438473,good
2.511469,1.062285,1.091714,0.341444,-0.313218,0.320942,1.450636,0.099608,-0.540509,'not good'
-0.654299,-0.739855,0.270551,-0.468533,0.239056,0.918546,0.413248,0.693135,-0.457482,'not good'
3.663221,1.664583,2.448251,1.023278,0.817621,0.955225,1.54226,-1.158439,-0.945652,'not good'
-2.459206,0.627327,0.330506,-0.674837,0.146893,-0.4298,0.099063,-0.45941,0.457483,good
-0.727376,-0.386862,0.697998,-0.000495,-0.051957,-0.525286,-0.292283,2.146037,0.274861,good
-2.296168,-1.501631,-0.049093,0.202075,1.694744,-0.065726,0.002997,-1.17217,0.709231,good
-1.91518,-0.698413,2.594208,-1.374214,-0.575824,-1.782698,-0.341782,0.002202,0.667582,good
-2.563164,-2.141518,-1.426796,-0.672786,-1.293847,0.054377,0.517157,0.227127,-0.366714,good
2.31218,0.750617,0.254023,0.301583,-0.864635,-0.539797,-1.000323,0.0046,0.295083,good
2.088184,0.560861,-0.449295,-0.237102,-1.421628,-0.532204,-0.751523,-0.698839,-0.184995,good
-0.309334,1.471608,0.006642,-0.226046,-1.247565,1.174842,-0.379643,-0.003296,-1.016962,good
-1.940733,0.143651,-0.076606,0.831747,-0.218519,1.181662,-0.413623,-0.363437,0.059228,good
2.687262,0.59065,-1.516053,-0.84002,-2.27819,-0.962506,-0.40553,-0.704482,1.205752,'not good'
-0.53785,-1.425832,0.552079,-1.098841,-0.338218,-0.077231,1.659239,0.962856,-0.753688,'not good'
0.393737,0.029312,0.687648,-0.453111,-0.112514,-0.59285,0.142139,-0.601437,-0.423432,good
-2.04333,0.099103,1.494486,-0.815829,0.427459,-0.696845,-1.142087,-1.512196,-0.407977,good
-0.664728,0.240311,-1.24064,0.006951,-0.252159,0.175465,-1.052147,1.04526,-0.978304,'not good'
-0.007711,-0.172544,-0.380361,-0.005931,0.872581,0.275658,-1.117261,0.978146,-0.811608,'not good'
2.470821,1.642109,0.534822,0.687186,0.010028,0.009776,1.166494,0.147217,-0.721295,good
-1.245774,1.91122,-0.447161,-1.246562,0.437422,-0.410243,2.111643,0.92765,-0.563304,'not good'
-0.399898,1.071567,1.222004,-0.02652,0.930783,0.442025,-1.453558,0.677957,0.528786,good
-2.080247,0.732132,-1.596167,0.089312,0.770242,0.058377,-0.179204,-0.419866,-0.50577,good
0.093383,0.526015,0.824194,1.711774,0.228601,1.627455,1.129074,0.33438,0.230315,good
-1.322379,-1.791002,-0.072061,-0.197009,0.913242,0.062743,0.111855,-0.124184,-0.242005,good
2.601851,-1.095435,1.780202,-0.666014,-0.835753,-1.992698,0.026327,-0.302643,0.58444,good
-1.051126,0.847775,1.818938,-0.465001,-0.633845,-0.221805,0.337536,0.175892,-0.414577,good
1.472042,0.013723,0.606514,-0.373668,0.19052,0.270328,1.015147,-0.335532,-0.950342,good
-1.333417,-0.750522,0.718906,0.288027,-1.654592,0.656441,-0.111546,-0.186581,-1.263736,'not good'
-2.132973,-1.589176,2.298006,-2.159237,0.887142,-1.75403,-0.713793,-1.954971,-0.013984,good
-0.296604,-0.859773,-0.024735,1.016994,-1.080069,-0.152921,0.882925,0.624624,0.03026,'not good'
2.583898,0.875151,-0.687292,0.924044,-0.991654,0.194123,-1.12142,-0.474216,0.073424,good
0.973165,1.650913,-0.038557,1.121497,0.261801,0.070296,1.249535,0.379698,0.618211,'not good'
-2.964574,-0.805274,0.69065,0.822296,-1.149295,0.414596,0.294406,-0.490078,-0.17615,good
4.192889,0.295963,-0.22224,0.667086,0.872072,-1.181573,-1.047743,0.476602,0.413176,good
-3.720772,1.595329,-0.260608,0.751805,-1.217974,-0.340714,0.209686,0.307398,0.114984,good
1.391409,-0.848392,-0.240424,-1.20544,-0.101858,-0.495344,1.466496,-0.246552,-0.248988,good
-2.902989,1.187088,-0.416666,0.452351,-0.863552,0.589144,0.133854,0.338522,0.42902,good
0.0209,0.052402,0.748588,-0.171626,-0.915511,0.214932,1.09826,-0.667876,-0.662933,good
-1.668906,-0.082595,0.506277,1.038387,0.308604,-0.442869,-0.698142,-1.724545,1.111781,good
-2.143582,-0.575847,0.049462,0.804054,0.646153,1.198518,0.079102,-0.365532,0.497336,good
2.480484,1.480118,0.288701,-0.050826,0.274538,-0.473124,1.200771,-0.107463,-0.946004,'not good'
-0.118252,0.204385,0.228965,-0.487376,-0.81346,-0.255138,-0.182554,0.284494,-0.545797,good
-1.695686,0.068162,1.197518,-0.292947,1.130413,-1.471866,0.76528,-1.460488,0.522799,good
-3.288738,1.234067,-1.077342,0.168555,-0.262582,-0.829358,1.954309,0.029624,0.60394,'not good'
-1.860446,-1.43164,1.030224,-0.81901,-0.545272,-1.122855,-0.019979,-0.339961,-0.25366,good
-1.49051,-0.199889,1.551034,-0.626794,0.860046,0.00735,1.782487,-1.115173,0.18954,good
-1.181942,0.359371,0.24076,0.474893,-1.476779,-0.642137,-0.23086,0.504204,-0.225934,good
0.759909,0.753044,1.34392,-0.320182,0.016123,0.034004,-1.650185,1.147976,-0.31864,good
-2.387704,-0.929781,-0.30742,0.532368,0.744757,0.727873,0.022515,0.057569,0.292298,good
0.296294,-1.325613,-0.879566,0.42644,0.200007,0.100217,-0.546021,-0.609041,-0.634448,'not good'
-1.118641,-4.134108,1.999777,-0.27976,0.057593,0.530306,0.54949,0.87005,0.479284,good
-1.229499,-0.961851,1.65191,-0.075874,0.199345,0.226789,-0.329004,0.132095,0.138586,good
0.15066,-0.146143,-1.01916,-0.592922,-0.197664,-1.161419,0.584161,-0.991072,0.852817,good
-0.284674,0.470616,-2.762512,0.362911,-0.30173,-0.72499,0.113452,0.813256,0.940835,'not good'
-0.928066,2.564864,-0.480638,1.15162,0.942044,1.06272,-1.128146,0.639308,0.027566,good
1.760512,2.554385,0.691986,0.086653,1.677169,-0.687564,5.669007,-0.994239,0.817024,good
2.567158,0.124475,-0.130802,1.861409,-0.396251,0.143343,0.013268,-0.985851,-0.097995,'not good'
2.434025,2.137478,0.909439,0.622791,0.673785,0.789233,1.073575,-0.581194,-1.497648,good
-1.17265,0.948501,0.100707,1.358903,0.227623,0.506266,-1.029673,-1.161944,-0.153414,good
-1.087024,-0.59188,0.605157,1.082201,-0.091262,1.173508,-0.209378,-0.778652,-0.188748,good
-2.24329,-1.157714,0.914734,0.338697,-0.136703,0.1957,0.211419,-0.338363,-0.113034,good
0.767767,-0.297163,-1.562393,-0.283869,0.781846,0.393897,-0.119782,0.783331,-0.030591,'not good'
-1.933094,-0.21972,0.954228,0.114463,-1.321046,0.076944,1.213255,1.129408,0.44769,good
1.42865,0.108759,-0.22063,1.309565,-1.609757,0.259767,-0.052602,0.054085,0.681013,good
-0.052133,1.703944,0.218538,0.379062,1.050319,-0.527668,-0.174535,1.542309,0.667304,good
3.393255,0.682118,-1.409046,-4.872913,0.307548,1.547751,-0.795804,-0.475122,1.508406,'not good'
-0.518431,-1.552104,-1.42408,0.53224,-1.350688,0.301059,0.139989,0.001682,0.541563,good
1.007288,1.319671,-0.813549,0.854436,1.435444,-0.149048,1.765352,0.211554,0.557738,good
6.109078,0.395171,-2.569931,1.420353,-1.446536,-2.420515,1.201029,-0.038742,2.116111,good
0.503448,0.998613,-2.474492,-2.811346,0.272672,0.11251,-0.641571,0.161217,-0.894171,'not good'
2.012431,0.389754,-0.572739,-0.19285,-1.06203,-1.21946,0.657477,0.342986,1.125593,'not good'
1.881419,-0.536084,0.575003,0.549855,0.627221,0.679191,0.149904,-0.186829,-0.734828,'not good'
5.316291,-2.499929,1.199171,2.081643,0.726391,1.186634,0.167363,1.00679,1.718368,'not good'
-0.904062,0.139481,0.194008,-0.902873,0.930343,0.121769,0.2885,0.150733,-0.378199,good
-1.51677,0.651258,-1.210405,0.474816,0.832488,-0.788697,0.697027,-0.784185,1.22067,good
0.537109,-0.006075,0.033261,0.225085,-2.074564,-0.615618,0.285627,-0.735768,0.446282,good
-1.430854,0.271234,0.363957,-0.199573,0.071458,-0.1003,-0.718159,0.270682,-0.065065,'not good'
-1.369147,-1.213042,-2.052512,-0.321125,-0.730243,-0.791856,-1.105584,-0.302572,-0.118369,'not good'
2.637578,-1.324596,0.442433,-0.28997,-0.349727,-1.710202,0.199915,0.117161,0.231145,good
-0.407803,1.017703,-0.831938,1.643074,0.999846,0.929313,-0.142159,-0.615488,0.536219,good
-1.476418,0.957573,-0.283883,-0.36436,-1.328667,0.256603,0.055731,0.351893,-0.010276,good
0.286513,1.401936,0.271624,0.91868,1.733808,0.306731,1.156426,0.450389,0.776138,good
2.005863,-0.697403,0.295923,0.30531,-0.716075,-1.251899,-1.289945,-2.160001,0.031972,good
-0.861871,0.157007,1.109388,-0.492101,0.261484,-0.152071,-1.306441,-0.785698,-0.171802,good
3.094959,-0.290688,-0.659536,1.111459,-0.207861,0.463719,-0.381949,0.322247,0.251113,good
3.252403,3.286672,1.711267,-0.294336,1.100794,0.362007,1.508713,1.517732,0.30768,'not good'
-2.153566,1.640613,-0.395553,-0.69004,0.883527,0.41268,-0.885117,0.400962,1.469563,good
-2.514456,-1.118821,0.16958,0.671101,0.901657,0.606794,0.924813,0.08672,0.185229,good
-0.016236,-1.077889,0.081976,0.211655,-0.520418,-0.127614,-0.147438,-0.713461,0.127296,good
-0.749251,-1.658668,-0.352351,0.382745,-0.198886,1.098406,-0.721431,0.029162,-0.559147,good
-3.233816,-0.640574,2.336875,-1.700195,1.017151,-2.430659,-0.184269,-1.897683,0.12538,good
-0.228423,0.147969,-0.462903,-0.110857,-1.010493,-0.574623,-0.138013,-0.156481,-0.92889,good
1.282007,-1.562854,0.160973,-0.929683,0.097163,-1.123666,0.459935,1.193913,0.451494,'not good'
0.096109,0.427692,-0.153873,-1.619649,0.114691,-0.277416,-1.566587,0.543534,-0.121602,'not good'
-0.498115,-0.502093,0.756255,-1.620555,0.03862,-0.245149,0.974273,-0.846987,-1.433216,good
-1.93343,0.613674,0.874807,0.085345,0.645609,0.170269,0.745835,0.176167,0.241526,good
-0.394398,-0.091809,0.24592,0.416226,-0.954932,-0.613609,1.784813,-1.489775,-0.357572,good
2.469566,-0.109618,-0.373256,0.608167,-0.648576,-0.338611,-0.728087,-1.096994,0.179051,'not good'
-0.790024,0.808662,-0.305209,-0.595213,0.313315,-0.460942,-0.130542,0.123297,-1.597371,'not good'
-2.672571,-0.263316,-1.078589,-0.348178,1.279695,-0.864355,0.196289,-0.122082,0.666635,good
0.660427,-0.152858,0.812185,-1.081436,0.730823,-0.691647,-0.825828,1.33291,-0.604726,'not good'
-0.094674,-0.824817,1.659632,-0.567706,1.028174,0.697998,1.323952,-0.340254,-0.711111,good
-1.214975,0.232006,-2.130554,0.156382,-0.376852,-0.014002,-0.635192,-0.023321,-0.32154,good
2.764714,1.330193,0.41221,1.067238,-0.323125,-0.490384,0.155922,-0.189698,0.161032,good
-1.148365,-0.733458,0.127803,0.425286,-0.809573,0.560067,-0.548682,0.251686,-0.787417,'not good'
-2.143727,-2.149467,-1.629441,0.68497,-1.088576,-1.047702,-0.345283,-0.034286,1.572731,good
-2.829444,-0.562401,0.067079,0.382297,0.006086,0.571875,0.771771,0.23832,0.293083,good
0.308657,-0.299441,-1.887398,-0.448716,-0.478617,-0.56779,0.091729,0.195852,-0.189914,'not good'
-0.878478,0.03017,1.109959,-0.865671,-0.005049,-1.049562,-1.194584,0.109002,-0.426624,good
2.214262,-0.501382,-0.479015,1.166849,-1.4617,-0.596766,0.915888,-0.231732,0.104117,'not good'
1.303082,0.96999,-0.687371,-0.124459,-0.148131,0.280839,1.441451,-0.690633,-0.829862,'not good'
-1.897607,0.025576,1.899788,-0.289649,0.291771,-0.286551,-0.729939,-0.563603,0.261219,good
-2.019899,-0.109228,0.57978,-0.650612,0.037749,-0.43303,0.3308,-0.04271,0.002807,good
-2.293508,0.467453,-1.135852,0.852963,-0.559552,0.515617,0.193375,-0.773328,-0.132627,good
0.262428,0.700324,-0.206852,1.196308,-0.562725,-0.154058,-0.118797,-0.085719,0.443673,good
-0.800519,-1.475385,-0.286204,-0.45862,0.164778,0.081547,0.006592,0.32052,0.195506,'not good'
0.843909,0.150339,-0.838072,-0.779096,-0.082923,0.41683,0.021602,-0.229089,-0.695868,good
1.14351,-0.138342,1.790561,-0.207369,0.248754,0.011117,-1.977218,1.591856,-0.066905,good
1.640917,-1.581942,0.818084,1.40429,0.609003,1.097012,-0.410592,0.473181,0.620264,good
-2.049398,-1.284046,0.0315,-0.68416,-0.64893,-0.379239,-0.543681,-0.358002,-0.28384,good
-2.534772,-0.645624,0.229718,-0.766974,0.406556,0.115509,0.304271,-0.118092,0.459884,good
2.174761,-0.863001,-0.749462,-3.394877,-0.576596,3.828159,-1.183132,-0.2987,1.517316,'not good'
-2.71833,-1.11146,-0.110816,0.508652,0.304862,0.382187,0.059823,0.22449,0.574426,good
3.992638,0.568512,-0.731319,0.925941,-0.45456,-0.903652,0.204648,-1.687007,0.126925,'not good'
-0.501576,-0.169166,0.240476,-0.777003,-1.315245,-0.178133,-0.409581,-0.215807,-1.028594,good
-0.405684,0.108905,-0.620579,-0.309815,0.511047,-0.181086,0.678542,1.102264,0.366915,good
1.335052,0.473563,-2.662272,-2.047594,-1.18825,0.914713,-0.048277,-0.679829,0.491904,good
0.7787,-0.418483,0.410312,1.466602,-0.4578,0.723208,-0.373531,-0.113495,0.921381,good
2.22126,-0.138719,-0.431542,-0.252912,0.753209,-0.706013,0.071358,-0.432928,0.787745,'not good'
2.024602,0.276169,-1.368942,-0.297081,-0.65404,-1.382742,0.164692,-0.972862,-0.078795,'not good'
1.681063,-3.22946,-0.975218,-3.125998,0.06355,-0.690773,0.013243,0.924615,0.511727,'not good'
3.323614,0.109795,1.674341,-1.508705,3.030236,0.106836,-1.565454,2.22957,-0.734106,'not good'
3.118405,-0.026927,0.065228,0.385903,0.050843,-0.471763,-0.739911,0.253204,-0.184445,'not good'
-2.468995,1.138776,0.064398,-0.907643,-0.951705,-0.554687,0.120186,0.283162,0.176041,'not good'
1.549666,0.321762,0.031792,-0.044655,-0.187853,-0.384434,-0.468839,-0.534682,0.674242,good
-2.281106,0.218883,0.430158,0.306441,0.553525,-0.523182,-0.614429,-1.241328,0.549687,good
0.296165,-1.630152,1.616235,-0.708039,-0.575699,-0.587651,3.698475,0.272019,0.118443,'not good'
-1.091518,0.63291,0.732382,0.098607,0.600785,-0.305139,-1.436458,-0.314706,-0.032459,good
0.871388,4.59133,-1.692308,0.241548,0.607504,-0.81538,0.790408,1.169987,-0.120529,'not good'
-1.457198,2.158775,-0.971282,1.029904,-0.427604,-0.404426,-0.485442,-0.511869,0.190019,good
-1.67164,0.273067,-0.020495,0.167713,0.56093,0.368958,-0.059467,0.214074,-0.163477,good
1.401989,-0.272638,0.718531,0.689682,0.42645,1.067802,1.061749,0.130562,-0.130467,good
2.310866,-1.368956,-1.097251,-0.059969,-0.579365,-0.995756,0.045238,-0.276568,0.356885,'not good'
-0.203446,-0.798957,-0.729981,-0.737392,0.046487,-1.182677,-0.905975,-0.390617,-0.701262,'not good'
3.217172,0.090565,0.415573,-0.450658,0.23549,-0.156309,0.869511,0.297473,0.227514,'not good'
-3.266459,0.080535,0.416664,-0.325466,1.328098,-0.663971,-0.475591,-1.488552,-0.098425,good
0.054967,0.10285,0.449011,0.323562,-1.418774,0.580171,-0.118878,0.928823,-0.10366,good
-2.010888,-0.346367,-1.060467,0.588984,-1.39059,-0.177919,0.558869,-0.493561,-0.387947,'not good'
0.282007,-1.790554,1.23137,-0.037887,0.028215,-0.369925,-1.448221,0.322998,0.445943,good
-0.467642,1.511879,-1.933768,-0.489989,1.633331,-1.348042,-0.28718,0.901885,0.008606,'not good'
-1.089293,1.77748,0.261018,0.325933,-0.483267,-0.549635,-1.16604,-1.238666,-0.684356,good
-1.90882,0.677234,0.404181,0.948451,0.350384,1.025571,-0.083327,0.228243,-0.022938,good
2.450075,-0.285171,0.69449,1.161944,0.553736,0.78557,-1.162337,0.558883,0.878788,good
0.705583,-0.074064,0.230868,0.489941,-1.235869,-0.329627,0.008785,-0.761598,-0.021508,good
-2.5643,-0.040013,0.645109,0.117044,-0.915146,-0.170891,-0.301201,-0.393167,-0.266469,good
-0.496248,-1.743985,-0.001946,0.802972,-1.592267,-0.189302,0.702517,0.632161,0.127637,good
-1.886884,0.142795,1.336826,-1.013562,0.970609,-1.903582,-0.056159,-1.665026,0.715677,good
0.190875,-0.786903,-0.125758,0.076864,-0.224802,0.492794,-0.426985,-0.182732,-0.03402,'not good'
2.830068,0.169165,-0.408012,-0.357468,-0.469194,-0.332564,-0.302766,-0.42954,0.212566,good
1.049916,0.013695,-0.3766,1.45496,-2.192558,0.275481,-0.204333,-0.381789,1.118144,good
0.197757,-3.939136,1.836472,-0.730838,-0.083382,-0.340726,-0.239069,0.921741,0.050734,good
-2.365052,-0.885471,-3.497777,-0.102502,1.511751,0.057878,-1.102843,-0.09332,-0.834338,'not good'
1.766992,-0.09292,0.690133,1.025176,1.128843,0.280649,-1.044474,0.516798,0.073115,'not good'
-2.429508,-0.659143,0.155812,1.237978,0.974305,0.849365,0.711094,0.034778,0.591668,good
-1.308998,-0.594576,0.913273,-0.956833,-0.531359,-0.647761,-0.311528,0.116385,0.079768,good
0.449762,0.10653,-1.685012,0.542338,1.90815,-1.49605,0.337239,-0.371433,1.165161,good
2.812676,-0.726198,-0.964986,0.525029,0.023579,-0.385113,-0.412336,0.662745,0.073495,'not good'
-1.235032,-0.269743,0.066591,-0.343974,-0.882172,0.41444,-0.191061,0.104282,-0.428085,good
0.753997,0.655791,-0.034676,0.249342,-0.151909,-0.321793,0.037781,-0.731331,-0.002315,good
2.736856,-1.00182,-1.660719,0.114536,-1.288606,-0.225192,0.231984,-0.880143,0.947737,good
-2.829444,-0.562401,0.067079,0.382297,0.006086,0.571875,0.771771,0.23832,0.293083,good
1.511258,-0.758124,-0.435537,1.81493,-1.109771,0.297038,0.372004,-0.482623,1.333433,good
1.961871,0.362993,1.143893,1.096184,-0.236378,0.448997,0.148591,0.028794,0.638012,good
1.791382,-1.150525,1.027305,0.33563,0.653796,0.677929,0.120856,-0.194701,-0.781499,good
1.676441,0.779965,-1.324547,-1.14551,1.500226,-0.834258,0.285374,0.72931,-0.540476,'not good'
